  176.66917   70.13775
  177.36198   70.28735
  178.05481   70.43599
  178.74763   70.58363
  179.44044   70.73031
  180.13327   70.87601
  180.82608   71.02071
  181.51891   71.16444
  182.21173   71.30719
  182.90454   71.44895
  183.59737   71.58974
  184.29019   71.72955
  184.98300   71.86839
  185.67583   72.00624
  186.36865   72.14311
  187.06148   72.27900
  187.75430   72.41391
  188.44711   72.54784
  189.13994   72.68079
  189.83276   72.81276
  190.52557   72.94375
  191.21840   73.07376
  191.91122   73.20279
  192.60403   73.33084
  193.29686   73.45791
  193.98967   73.58400
  194.68250   73.70911
  195.37532   73.83324
  196.06813   73.95639
  196.76096   74.07856
  197.45378   74.19975
  198.14659   74.31995
  198.83942   74.43919
  199.53223   74.55744
  200.22505   74.67471
  200.91788   74.79099
  201.61069   74.90631
  202.30351   75.02064
  202.99634   75.13399
  203.68915   75.24635
  204.38199   75.35774
  205.07480   75.46815
  205.76762   75.57759
  206.46045   75.68604
  207.15326   75.79350
  207.84608   75.89999
  208.53891   76.00551
  209.23172   76.11005
  209.92455   76.21359
  210.61737   76.31616
  211.31018   76.41776
  212.00301   76.51836
  212.69582   76.61798
  213.38864   76.71664
  214.08147   76.81432
  214.77428   76.91100
  215.46710   77.00671
  216.15993   77.10144
  216.85274   77.19519
  217.54556   77.28795
  218.23837   77.37975
  218.93120   77.47056
  219.62402   77.56039
  220.31683   77.64924
  221.00966   77.73711
  221.70248   77.82400
  222.39531   77.90990
  223.08813   77.99484
  223.78094   78.07878
  224.47377   78.16177
  225.16660   78.24374
  225.85941   78.32475
  226.55223   78.40479
  227.24506   78.48384
  227.93787   78.56192
  228.63069   78.63900
  229.32352   78.71510
  230.01633   78.79025
  230.70915   78.86440
  231.40196   78.93755
  232.09479   79.00975
  232.78761   79.08095
  233.48042   79.15118
  234.17325   79.22044
  234.86607   79.28870
  235.55888   79.35600
  236.25171   79.42230
  236.94452   79.48763
  237.63734   79.55199
  238.33017   79.61536
  239.02298   79.67776
  239.71582   79.73915
  240.40865   79.79959
  241.10146   79.85904
  241.79428   79.91751
  242.48709   79.97501
  243.17992   80.03151
  243.87274   80.08704
  244.56555   80.14159
  245.25838   80.19516
  245.95120   80.24775
  246.64401   80.29935
  247.33684   80.34999
  248.02966   80.39964
  248.72247   80.44830
  249.41530   80.49600
  250.10811   80.54271
  250.80093   80.58843
  251.49376   80.63319
  252.18657   80.67695
  252.87939   80.71975
  253.57222   80.76156
  254.26503   80.80238
  254.95786   80.84224
  255.65067   80.88110
  256.34351   80.91901
  257.03632   80.95591
  257.72916   80.99184
  258.42197   81.02679
  259.11478   81.06077
  259.80762   81.09375
  260.50043   81.12576
  261.19324   81.15679
  261.88608   81.18684
  262.57889   81.21591
  263.27170   81.24400
  263.96454   81.27110
  264.65735   81.29724
  265.35016   81.32239
  266.04297   81.34655
  266.73581   81.36975
  267.42862   81.39196
  268.12143   81.41319
  268.81427   81.43344
  269.50708   81.45271
  270.19989   81.47100
  270.89273   81.48830
  271.58554   81.50463
  272.27835   81.51999
  272.97119   81.53436
  273.66400   81.54775
  274.35681   81.56016
  275.04965   81.57159
  275.74246   81.58203
  276.43530   81.59151
  277.12811   81.60000
  277.82092   81.60751
  278.51376   81.61404
  279.20654   81.61958
  279.89938   81.62417
  280.59219   81.62775
  281.28503   81.63035
  281.97784   81.63199
  282.67068   81.63264
  283.36346   81.63232
  284.05630   81.63100
  284.74915   81.62871
  285.44196   81.62543
  286.13480   81.62119
  286.82758   81.61596
  287.52042   81.60974
  288.21323   81.60256
  288.90607   81.59439
  289.59888   81.58524
  290.29169   81.57511
  290.98450   81.56400
  291.67734   81.55190
  292.37015   81.53883
  293.06299   81.52478
  293.75580   81.50976
  294.44861   81.49374
  295.14142   81.47677
  295.83426   81.45879
  296.52707   81.43983
  297.21991   81.41991
  297.91269   81.39899
  298.60553   81.37711
  299.29834   81.35424
  299.99118   81.33038
  300.68399   81.30556
  301.37683   81.27975
  302.06964   81.25297
  302.76245   81.22518
  303.45529   81.19644
  304.14810   81.16670
  304.84094   81.13599
  305.53372   81.10431
  306.22656   81.07164
  306.91937   81.03799
  307.61221   81.00336
  308.30502   80.96775
  308.99783   80.93115
  309.69064   80.89359
  310.38348   80.85504
  311.07629   80.81551
  311.76913   80.77499
  312.46194   80.73351
  313.15475   80.69104
  313.84756   80.64758
  314.54041   80.60316
  315.23322   80.55775
  315.92606   80.51135
  316.61884   80.46399
  317.31168   80.41564
  318.00449   80.36631
  318.69733   80.31599
  319.39017   80.26471
  320.08298   80.21243
  320.77579   80.15919
  321.46860   80.10495
  322.16144   80.04974
  322.85425   79.99356
  323.54709   79.93639
  324.23987   79.87824
  324.93271   79.81911
  325.62552   79.75901
  326.31836   79.69790
  327.01117   79.63583
  327.70398   79.57278
  328.39679   79.50876
  329.08963   79.44375
  329.78244   79.37776
  330.47528   79.31079
  331.16809   79.24284
  331.86090   79.17391
  332.55371   79.10400
  333.24655   79.03310
  333.93936   78.96124
  334.63220   78.88839
  335.32498   78.81456
  336.01782   78.73975
  336.71063   78.66396
  337.40347   78.58719
  338.09631   78.50945
  338.78912   78.43070
  339.48193   78.35100
  340.17474   78.27031
  340.86758   78.18863
  341.56039   78.10600
  342.25323   78.02236
  342.94601   77.93776
  343.63885   77.85215
  344.33167   77.76559
  345.02451   77.67803
  345.71732   77.58951
  346.41016   77.50000
  347.10294   77.40951
  347.79578   77.31805
  348.48859   77.22558
  349.18143   77.13216
  349.87424   77.03775
  350.56705   76.94235
  351.25986   76.84599
  351.95270   76.74863
  352.64551   76.65032
  353.33835   76.55100
  354.03113   76.45071
  354.72397   76.34944
  355.41681   76.24719
  356.10962   76.14397
  356.80246   76.03975
  357.49527   75.93456
  358.18808   75.82838
  358.88089   75.72124
  359.57373   75.61311
  360.26654   75.50401
  360.95938   75.39389
  361.65216   75.28284
  362.34500   75.17078
  363.03781   75.05777
  363.73065   74.94374
  364.42346   74.82877
  365.11630   74.71280
  365.80908   74.59583
  366.50192   74.47792
  367.19473   74.35899
  367.88757   74.23911
  368.58038   74.11824
  369.27319   73.99638
  369.96600   73.87357
  370.65884   73.74976
  371.35165   73.62497
  372.04449   73.49918
  372.73730   73.37244
  373.43011   73.24471
  374.12296   73.11600
  374.81577   72.98631
  375.50861   72.85564
  376.20142   72.72398
  376.89423   72.59137
  377.58704   72.45775
  378.27988   72.32315
  378.97269   72.18759
  379.66553   72.05103
  380.35831   71.91351
  381.05115   71.77499
  381.74396   71.63551
  382.43680   71.49504
  383.12961   71.35358
  383.82245   71.21117
  384.51523   71.06775
  385.20807   70.92336
  385.90088   70.77798
  386.59372   70.63164
  387.28653   70.48431
  387.97934   70.33600
  388.67215   70.18672
  389.36499   70.03642
  390.05780   69.88519
  390.75064   69.73296
  391.44345   69.57974
  392.13626   69.42557
  392.82910   69.27039
  393.52191   69.11424
  394.21475   68.95711
  394.90756   68.79900
  395.60037   68.63991
  396.29318   68.47983
  396.98602   68.31877
  397.67883   68.15675
  398.37167   67.99374
  399.06445   67.82977
  399.75729   67.66479
  400.45010   67.49884
  401.14294   67.33191
  401.83575   67.16399
  402.52859   66.99510
  403.22137   66.82524
  403.91422   66.65439
  404.60703   66.48256
  405.29987   66.30975
  405.99268   66.13597
  406.68549   65.96118
  407.37830   65.78545
  408.07114   65.60870
  408.76398   65.43098
  409.45679   65.25230
  410.14960   65.07263
  410.84241   64.89200
  411.53525   64.71036
  412.22806   64.52776
  412.92090   64.34415
  413.61371   64.15958
  414.30652   63.97403
  414.99933   63.78751
  415.69217   63.59999
  416.38498   63.41151
  417.07782   63.22203
  417.77060   63.03159
  418.46344   62.84016
  419.15625   62.64775
  419.84909   62.45436
  420.54190   62.25998
  421.23474   62.06464
  421.92752   61.86832
  422.62036   61.67101
  423.31317   61.47272
  424.00601   61.27342
  424.69882   61.07320
  425.39163   60.87195
  426.08447   60.66974
  426.77728   60.46655
  427.47012   60.26237
  428.16293   60.05725
  428.85574   59.85110
  429.54855   59.64401
  430.24139   59.43590
  430.93420   59.22684
  431.62704   59.01678
  432.31985   58.80576
  433.01266   58.59375
  433.70547   58.38077
  434.39832   58.16679
